obsDate,SPRealIndex,sp12fwd,sp36fwd,sp60fwd,sp84fwd,sp120fwd,SPRealValuation,date,next_date,SPValuationLevel
19561130,329.168734103011,-0.142181675995524,0.058296444389091,0.077725721173022,0.055354134296271,0.04407524396542,871.610971527044,11/30/1956,12/31/1956,fair
19561231,332.969625650125,-0.152009385483038,0.065483320762645,0.077303291603452,0.056364918716349,0.043351572813164,877.238176928737,12/31/1956,01/31/1957,fair
19570131,325.851504606366,-0.122309844259177,0.068240276110187,0.073853872887951,0.064271193501604,0.049587702524582,843.474944518581,01/31/1957,02/28/1957,fair
19570228,310.79370463829,-0.076246250896469,0.069916850032341,0.086988499929373,0.073407632171326,0.058179243169632,781.575685099962,02/28/1957,03/31/1957,fair
19570331,313.785765037116,-0.072312761092639,0.061764868839247,0.085189352662414,0.074751836820697,0.059345238172107,785.796089151232,03/31/1957,04/30/1957,fair
19570430,320.026269576429,-0.088232328210322,0.058254448745883,0.073295491944112,0.073978386172475,0.05878156963701,801.270904005886,04/30/1957,05/31/1957,fair
19570531,331.254853744161,-0.090475862819528,0.043081478710188,0.049642609104099,0.070228503622976,0.056726669458677,835.034136416042,05/31/1957,06/30/1957,fair
19570630,335.632727545301,-0.080401293779624,0.050097586855371,0.021271374435428,0.0668665778506,0.053726805803822,844.178345193793,06/30/1957,07/31/1957,fair
19570731,340.108608550105,-0.070442542360968,0.036878971281701,0.022826830022601,0.069964261724695,0.053852852026813,854.025954646755,07/31/1957,08/31/1957,fair
19570831,321.51305263379,0.02400631776392,0.060827556456804,0.040032617911792,0.076858834840311,0.061184972612612,783.685887125597,08/31/1957,09/30/1957,fair
19570930,308.589146066409,0.095474734527842,0.06466265374718,0.046117521005726,0.085376815191549,0.066740982744636,733.744439185575,09/30/1957,10/31/1957,fair
19571031,289.488928213313,0.215630432010824,0.078101763770779,0.052880281364993,0.098055941968885,0.073124558018466,662.700970989205,10/31/1957,11/30/1957,fair
19571130,282.36697180292,0.280190813598282,0.098829663902506,0.072407128483947,0.102602768946033,0.07209531382066,633.861543305531,11/30/1957,12/31/1957,fair
19571231,282.355117470532,0.309338732547745,0.107685293872153,0.081621784087024,0.099907351461691,0.074831294449213,628.937738579049,12/31/1957,01/31/1958,fair
19580131,285.996657826343,0.339934046545772,0.121672019644206,0.087135147280228,0.101932371241189,0.07256243258538,637.378546681588,01/31/1958,02/28/1958,fair
19580228,287.096849857396,0.319353664495021,0.135468409293293,0.089227478912019,0.102522288747183,0.066932478812337,636.675146006377,02/28/1958,03/31/1958,fair
19580331,291.095049975716,0.334694746477282,0.142051513924153,0.084752900186638,0.100034075929207,0.063218137864879,647.22615613455,03/31/1958,04/30/1958,fair
19580430,291.789606723237,0.349536532698074,0.1513188246963,0.09432218413449,0.101254588710614,0.070287744091653,645.819354784127,04/30/1958,05/31/1958,fair
19580531,301.284285038501,0.32710482395676,0.143057078654667,0.091733730947233,0.098590842314227,0.069016631691711,674.658782467802,05/31/1958,06/30/1958,fair
19580630,308.647422015875,0.280274184281455,0.128979995581959,0.085736189501874,0.086287240037721,0.068684219918273,697.167604074573,06/30/1958,07/31/1958,fair
19580731,316.150493484984,0.295406251292134,0.116568443781053,0.076677285937727,0.082376141695921,0.06532650174456,719.676425681343,07/31/1958,08/31/1958,fair
19580831,329.231397140565,0.237232544703615,0.11596173832893,0.073890259163709,0.079009986263864,0.058406730604546,760.473664843615,08/31/1958,09/30/1958,fair
19580930,338.051612865273,0.153714987318877,0.102157591004155,0.073861626313884,0.080047734872895,0.058724841014726,787.906291176866,09/30/1958,10/31/1958,fair
19581031,351.9115508663,0.103870346571608,0.091574217027477,0.065163882761594,0.076842417319627,0.05648312066381,832.220533715196,10/31/1958,11/30/1958,fair
19581130,361.483603365663,0.079324376078677,0.098054100383138,0.058335824149562,0.074037010204088,0.054996473188342,862.466762749294,11/30/1958,12/31/1958,fair
19581231,369.698491637236,0.089423918258936,0.093324191671419,0.057428340683626,0.069459828787801,0.053455116036527,888.492587732122,12/31/1958,01/31/1959,fair
19590131,383.216659019819,0.036530761047181,0.066842798036088,0.056302482160465,0.066646632794329,0.044895684647327,932.10342959524,01/31/1959,02/28/1959,fair
19590228,378.782280924332,0.004922661882317,0.075810474478148,0.061419500138138,0.066478463695981,0.045044347364701,916.628614740585,02/28/1959,03/31/1959,fair
19590331,388.52303392813,-0.033278180589544,0.067205436282593,0.059924101685317,0.055842130547396,0.039276736719406,947.578244449895,03/31/1959,04/30/1959,fair
19590430,393.780734134612,-0.03683326827543,0.049967598155753,0.060180936481284,0.057472166008085,0.03941086516675,963.756459979761,04/30/1959,05/31/1959,fair
19590531,399.835828056959,-0.059767529627304,0.018191032848983,0.059066491856175,0.047100485355575,0.040902356004372,982.044877535262,05/31/1959,06/30/1959,fair
19590630,395.153326451949,-0.016469932157701,-0.019152509759913,0.05967792195645,0.047203243097761,0.0360215410022,965.163261330184,06/30/1959,07/31/1959,fair
19590731,409.543325609541,-0.074232410793604,-0.024015823302271,0.05920625081952,0.04107649295745,0.027089213290974,1010.18090454373,07/31/1959,08/31/1959,fair
19590831,407.335799280548,-0.057719060310586,-0.013356461092147,0.057965465116558,0.031786398005319,0.026545494949013,1001.03669576597,08/31/1959,09/30/1959,fair
19590930,390.015212249984,-0.04514998246319,-0.002911226072918,0.070218801828918,0.032961108114297,0.031132277962322,941.951039048202,09/30/1959,10/31/1959,fair
19591031,388.464725617335,-0.066187594793391,-0.012072419384141,0.074806605516185,0.03141238800348,0.032119721987726,934.917032296086,10/31/1959,11/30/1959,fair
19591130,390.158064665316,-0.039793960521543,0.00876635650458,0.074734949223702,0.038039094921963,0.031895841629771,938.434035672144,11/30/1959,12/31/1959,fair
19591231,402.758379333857,-0.047203291100273,0.012455790816681,0.064262506488403,0.03400782717634,0.022524388997772,977.121072808781,12/31/1959,01/31/1960,fair
19600131,397.215855219771,0.016089683338204,0.030190060751113,0.072713619309407,0.041693778285067,0.022804738680302,957.425853902857,01/31/1960,02/29/1960,fair
19600229,380.646898020335,0.104158194667878,0.049622244317291,0.083536525195762,0.053188341835587,0.023028614907475,901.857200561142,02/29/1960,03/31/1960,fair
19600331,375.593694241872,0.154445963437492,0.051938158549745,0.086005187159568,0.058309942304859,0.025633959988725,883.568783005641,03/31/1960,04/30/1960,fair
19600430,379.276502712536,0.174088131603244,0.064829234150232,0.086089461403684,0.059007558958567,0.020706496333232,893.416392458603,04/30/1960,05/31/1960,fair
19600531,375.938628357507,0.196914916475382,0.075179702177408,0.09129526204007,0.062629116094884,0.008977071900044,881.458580980006,05/31/1960,06/30/1960,fair
19600630,388.645177973395,0.142794417909627,0.062128298158687,0.072270661748539,0.05528602248088,0.004530353113326,920.849018791855,06/30/1960,07/31/1960,fair
19600731,379.141937225115,0.160775113680684,0.064567650391499,0.077327889600272,0.061212169596072,0.006718090168043,889.899389082545,07/31/1960,08/31/1960,fair
19600831,383.824759715213,0.192109564513155,0.070013502043434,0.078721417197987,0.061338187826421,0.008407637969818,903.967402586777,08/31/1960,09/30/1960,fair
19600930,372.40603225652,0.215338885677752,0.090358484882228,0.092479739750259,0.067632936682521,0.016867863588431,866.687166800563,09/30/1960,10/31/1960,fair
19601031,362.753179766649,0.261775531527226,0.099769028088919,0.102497148265857,0.070998510104415,0.021248915419116,835.737537091254,10/31/1960,11/30/1960,fair
19601130,374.632130042863,0.277482017008914,0.086093018756015,0.097295661254352,0.060837781935897,0.017378837871714,873.721173552679,11/30/1960,12/31/1960,fair
19601231,383.746858311086,0.259069544173074,0.083974814758744,0.090412536089448,0.061051015579389,0.021199766810363,902.560601236353,12/31/1960,01/31/1961,fair
19610131,403.606932547171,0.152887823382509,0.076818285040707,0.083243136490896,0.052179258454109,0.019910151869707,966.570062680607,01/31/1961,02/28/1961,fair
19610228,420.294391724061,0.122130495776043,0.066818299914579,0.071766399927362,0.038841211573948,0.019429873361321,1020.02851399669,02/28/1961,03/31/1961,fair
19610331,433.602624210105,0.089103004277057,0.062265074154546,0.05561014702416,0.031120750160979,0.018609612554475,1062.93595518459,03/31/1961,04/30/1961,fair
19610430,445.304040430774,0.023588786859193,0.058033115105658,0.055105990377892,0.037330047755873,0.019093518340818,1100.91959164602,04/30/1961,05/31/1961,fair
19610531,449.966551960395,-0.062029285126211,0.057886814833871,0.041655233858215,0.038771734919819,0.016166205202902,1116.39440650067,05/31/1961,06/30/1961,fair
19610630,444.14153993549,-0.160445867462624,0.059346150608912,0.042058785799021,0.043839203939884,0.014869969599445,1097.40258826996,06/30/1961,07/31/1961,fair
19610731,440.098525283597,-0.134876181314259,0.074527508582968,0.042859218332551,0.044091959884085,0.014845893459878,1084.74137611615,07/31/1961,08/31/1961,fair
19610831,457.561167153469,-0.144964296346656,0.056704668242835,0.020766483832463,0.034658093529834,0.008877499952445,1140.31002945787,08/31/1961,09/30/1961,fair
19610930,452.599532262312,-0.145781592515899,0.065557219954678,0.015759861919106,0.040638745770014,0.012229625918584,1124.131813928,09/30/1961,10/31/1961,fair
19611031,457.713086213255,-0.181660357635386,0.067750945446162,0.010547966643799,0.041791552254749,0.008711362978502,1138.90322810744,10/31/1961,11/30/1961,fair
19611130,478.585809123502,-0.163140520013476,0.053406216548158,0.011475455809822,0.037063984003261,-0.000497837215813,1205.02289157733,11/30/1961,12/31/1961,expensive
19611231,483.163981971589,-0.134876241711782,0.044074001728424,0.010469858373368,0.036816565799628,0.004763758259871,1217.68410373114,12/31/1961,01/31/1962,expensive
19620131,465.313517966399,-0.066674842246136,0.06635045719058,0.0258698814655,0.035628538132304,0.012707686932395,1158.59844701337,01/31/1962,02/28/1962,fair
19620228,471.625154157211,-0.0666932371172,0.064259913624766,0.030133539359257,0.032129690838503,0.012727216833607,1176.18346389366,02/28/1962,03/31/1962,expensive
19620331,472.237920689641,-0.074176794477558,0.063095575872937,0.034116609128786,0.027532163520888,0.0147592690832,1175.48006321845,03/31/1962,04/30/1962,expensive
19620430,455.808222528033,0.00464743560927,0.079362337935283,0.044463915685004,0.034919105644811,0.019177570716732,1120.61481055194,04/30/1962,05/31/1962,fair
19620531,422.055448411585,0.107109588924876,0.112977188837091,0.063858540287671,0.050790205256564,0.025788094349747,1010.18090454373,05/31/1962,06/30/1962,fair
19620630,372.880865284354,0.248861063320113,0.138942417887869,0.087213652574309,0.060607688788067,0.038642929509448,851.212351945908,06/30/1962,07/31/1962,fair
19620731,380.739716791309,0.201416070561742,0.130588036486541,0.085820005034975,0.049802546033943,0.035243165018753,873.017772877467,07/31/1962,08/31/1962,fair
19620831,391.231134521512,0.201897277343732,0.127410377954918,0.082767527387626,0.044136582925871,0.035817856295401,903.264001911565,08/31/1962,09/30/1962,fair
19620930,386.618851677161,0.248652534416155,0.144458931826539,0.087771021340883,0.04607588718019,0.03532421202742,885.678985031276,09/30/1962,10/31/1962,fair
19621031,374.564763277359,0.288216220523868,0.164100728191886,0.093758081905908,0.051659289625,0.038336111827576,844.881745869004,10/31/1962,11/30/1962,fair
19621130,400.509071352024,0.198377733043825,0.141660542560267,0.071783589821061,0.041970119517576,0.036250962953373,922.959220817489,11/30/1962,12/31/1962,fair
19621231,417.996639952762,0.169309876160912,0.122730205931165,0.068083435932742,0.026870096548673,0.033748608420761,975.010870783146,12/31/1962,01/31/1963,fair
19630131,434.288812560995,0.16039871700601,0.114987251454417,0.058185060681267,0.01965583036903,0.030373742951938,1022.13871602232,01/31/1963,02/28/1963,fair
19630228,440.170945920568,0.159320705766794,0.105293552962417,0.045093826940247,0.01183861173389,0.024589113732096,1036.91013020177,02/28/1963,03/31/1963,fair
19630331,437.208825502136,0.18878054761766,0.091373960691493,0.042110888563067,0.014563052220125,0.022732131905594,1024.24891804796,03/31/1963,04/30/1963,fair
19630430,457.926561892408,0.151750959310416,0.083379004090049,0.046781168983429,0.002360922825389,0.015418275832882,1084.74137611615,04/30/1963,05/31/1963,fair
19630531,467.261633994455,0.14008628524079,0.057012289560267,0.046772236158677,-0.018132626644334,0.009822882426041,1110.06380042377,05/31/1963,06/30/1963,fair
19630630,465.676393910743,0.133837585403484,0.054304571282196,0.051900059098432,-0.019188223970851,0.007227329014438,1100.91959164602,06/30/1963,07/31/1963,fair
19630731,457.426814454205,0.193660735665508,0.058730859693134,0.054095382286113,-0.017102073425049,0.009789920035195,1072.08016396234,07/31/1963,08/31/1963,fair
19630831,470.219635393505,0.148178147045415,0.025479074254516,0.043146446138154,-0.016896889555402,0.003322597630106,1107.25019772292,08/31/1963,09/30/1963,fair
19630930,482.752608999751,0.134278759410885,0.004573157851358,0.043801418651331,-0.013091800192534,0.002217905507197,1141.71683080829,09/30/1963,10/31/1963,fair
19631031,482.520403690576,0.154748856137832,-0.000105675755232,0.047873104140315,-0.010662391967314,0.005327171089865,1136.79302608181,10/31/1963,11/30/1963,fair
19631130,479.961152990326,0.165578048880309,0.018224378838309,0.051667658830522,-0.010722822180454,-0.002144725928662,1124.83521460321,11/30/1963,12/31/1963,fair
19631231,488.767599298841,0.125086693148443,0.01360712179553,0.049496820546789,-0.004578376708215,-0.011851488459652,1147.34403620998,12/31/1963,01/31/1964,fair
19640131,503.948180905842,0.119591689479193,0.016109227090544,0.033612066840479,-0.003548917919223,-0.014311514495936,1188.84467604747,01/31/1964,02/29/1964,expensive
19640229,510.29929168267,0.114076741699501,0.023481217333021,0.028921823856431,-0.000229511971765,-0.019523578818089,1202.9126895517,02/29/1964,03/31/1964,expensive
19640331,519.745347003704,0.09165945449449,0.024249919341264,0.019031583269731,0.000453710384622,-0.01842524833799,1226.82831250889,03/31/1964,04/30/1964,expensive
19640430,527.417356953301,0.086749672369223,0.024153326461401,0.019047701623868,0.002846951823677,-0.02536092167401,1244.41332938918,04/30/1964,05/31/1964,expensive
19640531,532.71858053628,0.0922711333754,0.0258811011422,0.023049754729273,-0.001206529623035,-0.030481568970247,1254.96433951735,05/31/1964,06/30/1964,expensive
19640630,528.001398051158,0.043374764758335,0.023693244593565,0.01289326802138,-0.003614976052341,-0.030246807226193,1235.97252128664,06/30/1964,07/31/1964,expensive
19640731,546.012427854536,0.007717525200208,0.017196716345849,-0.004053977926892,-0.009706215579412,-0.046148527135672,1283.80376720103,07/31/1964,08/31/1964,expensive
19640831,539.895909670485,0.038411422091581,0.02549408959667,-0.003941349745272,-0.010951380825073,-0.050202134294382,1260.59154491905,08/31/1964,09/30/1964,expensive
19640930,547.576030438606,0.058374179770263,0.024492241695399,-0.006526728143081,-0.009800111215175,-0.062974317624551,1277.47316112413,09/30/1964,10/31/1964,expensive
19641031,557.189884224858,0.060462654076403,0.01713053067835,-0.008871814660634,-0.015581218234631,-0.063679403116903,1299.9819827309,10/31/1964,11/30/1964,expensive
19641130,559.432184240807,0.06530970559045,0.004153582048432,-0.009235692258875,-0.022746786238692,-0.061684153848369,1301.38878408132,11/30/1964,12/31/1964,expensive
19641231,549.905922013237,0.075748168195255,0.018521258500646,-0.017576848079388,-0.011627110128612,-0.067048240136069,1267.62555167116,12/31/1964,01/31/1965,expensive
19650131,564.216195270338,0.066946883620636,0.007040819200068,-0.024782090358507,-0.009447924354443,-0.062407555026276,1304.20238678217,01/31/1965,02/28/1965,expensive
19650228,568.512572169392,0.045476343618214,-0.011706579487903,-0.034100353257201,-0.008587183036575,-0.054490642359115,1311.23639353428,02/28/1965,03/31/1965,expensive
19650331,567.384921986112,0.001686665755643,-0.017965076373473,-0.031381219611436,-0.005277582914728,-0.050363102891955,1302.79558543174,03/31/1965,04/30/1965,expensive
19650430,573.170639870842,0.015905106887298,0.001375900608762,-0.040740391394311,-0.005577434944511,-0.050584948411075,1314.75339691034,04/30/1965,05/31/1965,expensive
19650531,581.873127732496,-0.051642828535314,0.003069286710621,-0.067131722246397,-0.009455560047219,-0.046661840224022,1335.15201649147,05/31/1965,06/30/1965,expensive
19650630,550.903334483699,-0.009380002444053,0.028711843572629,-0.058930486188546,-0.001591664634017,-0.039695285217489,1242.30312736355,06/30/1965,07/31/1965,expensive
19650731,550.22629252613,-0.01340934803259,0.026581132387135,-0.059263829652057,-0.003116596046772,-0.040512947025768,1235.97252128664,07/31/1965,08/31/1965,expensive
19650831,560.634079342356,-0.095514363283677,0.011849435128689,-0.05732291201072,-0.001121765431305,-0.049707328978769,1261.99834626947,08/31/1965,09/30/1965,expensive
19650930,579.540332077316,-0.15552718547764,0.010594179782627,-0.053510820955565,-0.008201846955276,-0.054488725967997,1311.23639353428,09/30/1965,10/31/1965,expensive
19651031,590.879063449617,-0.183644374002503,0.010462457694843,-0.054011750610693,-0.01131425695585,-0.052539312461726,1340.07582121796,10/31/1965,11/30/1965,expensive
19651130,595.968535491397,-0.149815409426309,0.011870923454151,-0.056717586428811,-0.00589085038374,-0.052409516639414,1350.62683134613,11/30/1965,12/31/1965,expensive
19651231,591.560288285462,-0.139576315337856,0.017036042956494,-0.043619795977847,-0.002193875137038,-0.053460571407253,1333.74521514105,12/31/1965,01/31/1966,expensive
19660131,601.988711231979,-0.121748864420131,-0.004147244045548,-0.039720001128637,-0.003894251505514,-0.046896567793836,1359.77104012388,01/31/1966,02/28/1966,expensive
19660228,594.366445252643,-0.079528570392852,-0.003308260652193,-0.030350954487925,-0.00816876705101,-0.042367667641322,1334.44861581626,02/28/1966,03/31/1966,expensive
19660331,568.341910704294,-0.017350262894478,0.001627830788639,-0.017094004151676,-0.00534795992803,-0.037730522089921,1257.7779422182,03/31/1966,04/30/1966,expensive
19660430,582.286980162649,-0.027001258897316,-0.001541613419624,-0.015689789845374,-0.012386698689831,-0.039612577244626,1292.94797597878,04/30/1966,05/31/1966,expensive
19660531,551.8235535677,0.042290306919212,0.026582357480466,-0.008699113648366,-0.009750649064588,-0.035752530858009,1204.31949090212,05/31/1966,06/30/1966,expensive
19660630,545.735859859805,0.037915727142993,0.010393013801375,-0.011609451183665,-0.012299556736326,-0.034587604135953,1183.92087132099,06/30/1966,07/31/1966,expensive
19660731,542.848116672966,0.058617431722089,-0.004821313334199,-0.012414936390814,-0.010486002111635,-0.032296095411011,1171.25965916718,07/31/1966,08/31/1966,expensive
19660831,507.08547221884,0.148228583589472,0.014420013193132,-0.00287301157377,-0.006025882354433,-0.026996473897182,1067.85975991107,08/31/1966,09/30/1966,fair
19660930,489.406055358555,0.203098297741132,0.026877589515297,0.008711659123301,0.001210202797167,-0.021782798258877,1015.10470927021,09/30/1966,10/31/1966,fair
19661031,482.367447731226,0.215500950206324,0.033772054962693,0.006878097218119,0.007664561102779,-0.024228991860971,991.892486988224,10/31/1966,11/30/1966,fair
19661130,506.683265341555,0.117921510120908,0.017702598980678,-0.012329396949697,-0.010749126106921,-0.029813859313204,1053.79174640684,11/30/1966,12/31/1966,fair
19661231,508.992482946377,0.141529980802468,-0.003776787036369,-0.000910119637165,-0.022565628671744,-0.02725016232095,1055.90194843248,12/31/1966,01/31/1967,fair
19670131,528.697269245748,0.089882562818353,-0.01994840251851,-0.000285633001643,-0.027068565270307,-0.032234715170656,1104.43659502208,01/31/1967,02/28/1967,fair
19670228,547.097331572219,0.003074497524546,-0.044028002712894,-0.004384988422494,-0.03739654600277,-0.039113879725553,1149.45423823562,02/28/1967,03/31/1967,fair
19670331,558.481029139625,-0.037833652356418,-0.04674023278609,-0.004235726319303,-0.036165912266187,-0.042077970891372,1175.48006321845,03/31/1967,04/30/1967,expensive
19670430,566.564498658741,0.015841577500099,-0.063361965248073,-0.005496594900724,-0.045841625312506,-0.045695868236603,1193.06508009874,04/30/1967,05/31/1967,expensive
19670531,575.160341013329,0.021015104311381,-0.105911865602246,-0.010919991087203,-0.053678917625544,-0.047844772393789,1211.35349765424,05/31/1967,06/30/1967,expensive
19670630,566.427831814396,0.058795376571144,-0.104608199358354,-0.00775792093336,-0.052484996428825,-0.046465639988481,1183.21747064577,06/30/1967,07/31/1967,expensive
19670731,574.668479087508,0.035866521058634,-0.109799722870448,-0.012977836337134,-0.0720742159109,-0.047399256093624,1200.80248752606,07/31/1967,08/31/1967,expensive
19670831,582.250033524638,-0.002489094838892,-0.105057959582147,-0.009096039286465,-0.080908149044696,-0.051266725877268,1216.98070305593,08/31/1967,09/30/1967,expensive
19670930,588.803592106079,0.015882765659038,-0.092394414146054,-0.014593877773205,-0.09813553656784,-0.054078126427959,1230.34531588495,09/30/1967,10/31/1967,expensive
19671031,586.318091065905,0.039742640178924,-0.086031266797331,-0.014277563785848,-0.096316134690063,-0.056415064384215,1219.79430575678,10/31/1967,11/30/1967,expensive
19671130,566.432121143624,0.090061014469498,-0.077227347077903,0.001896342153429,-0.088561951501874,-0.053023969634466,1162.81885106464,11/30/1967,12/31/1967,expensive
19671231,581.030179286379,0.071049034380681,-0.066062664476964,0.000517515261938,-0.101483738947596,-0.056148813893404,1197.28548415001,12/31/1967,01/31/1968,expensive
19680131,576.21793476062,0.031779665447336,-0.051588093861229,0.003293364849883,-0.090685214872099,-0.059575820688228,1180.40386794493,01/31/1968,02/29/1968,expensive
19680229,548.779380963824,0.072356218296045,-0.024464398798693,0.004486702454078,-0.072254925377502,-0.056866303326074,1103.73319434687,02/29/1968,03/31/1968,fair
19680331,537.351652035502,0.062845759212125,-0.009995872148706,0.003713736332253,-0.063918694200353,-0.0557460513199,1069.2665612615,03/31/1968,04/30/1968,fair
19680430,575.539774073048,0.007051417489597,-0.022221322049081,-0.015004945210526,-0.072020181580071,-0.058869164277334,1164.22565241506,04/30/1968,05/31/1968,expensive
19680531,587.247395575493,0.016624386553672,-0.034685413054019,-0.025822219346045,-0.067213129196583,-0.056941404578103,1188.84467604747,05/31/1968,06/30/1968,expensive
19680630,599.7311694863,-0.061364716963298,-0.049636831209221,-0.035548212457487,-0.067601982078582,-0.05964983338709,1214.87050103029,06/30/1968,07/31/1968,expensive
19680731,595.279838194433,-0.10120559351949,-0.050248673184701,-0.032653306579125,-0.067908033427655,-0.060072728206625,1197.28548415001,07/31/1968,08/31/1968,expensive
19680831,580.800757971247,-0.088603366671312,-0.048806698664931,-0.034980909303791,-0.074928801501469,-0.051832624287235,1154.3780429621,08/31/1968,09/30/1968,fair
19680930,598.1554215787,-0.114045694718255,-0.051078763584258,-0.037708981640354,-0.081082173094904,-0.055286066909218,1192.36167942352,09/30/1968,10/31/1968,expensive
19681031,609.619919989531,-0.125835417506142,-0.064448347374373,-0.035491304301847,-0.078322941502498,-0.060914840296731,1214.87050103029,10/31/1968,11/30/1968,expensive
19681130,617.445572601929,-0.135031024294702,-0.08293629393689,-0.05320360512061,-0.078692709393293,-0.068119063224267,1228.93851453453,11/30/1968,12/31/1968,expensive
19681231,622.31181247071,-0.191326345093614,-0.066225432035511,-0.069613683678736,-0.082157223100605,-0.067848362417202,1234.56571993622,12/31/1968,01/31/1969,expensive
19690131,594.529947952068,-0.162894579772016,-0.038820869138653,-0.060013111664607,-0.064651263927355,-0.06091154604582,1157.89504633816,01/31/1969,02/28/1969,fair
19690228,588.486981649211,-0.187799505801666,-0.031138632565957,-0.065687994749125,-0.058635278753039,-0.062398524341791,1137.49642675702,02/28/1969,03/31/1969,fair
19690331,571.121924571562,-0.152941540145698,-0.014430099136931,-0.054505268611182,-0.054121350795074,-0.058710971035556,1088.25837949221,03/31/1969,04/30/1969,fair
19690430,579.598145301905,-0.19677403438031,-0.016627827743237,-0.067834281470414,-0.055481049434478,-0.059261501606779,1104.43659502208,04/30/1969,05/31/1969,fair
19690531,597.010023282177,-0.311429672319697,-0.030261115851357,-0.081211853322682,-0.061295071172361,-0.065375739540315,1142.4202314835,05/31/1969,06/30/1969,fair
19690630,562.928836016705,-0.277678689544223,-0.01085544648452,-0.071549506166585,-0.053246727603619,-0.059023561866276,1053.79174640684,06/30/1969,07/31/1969,fair
19690731,535.034188859779,-0.2422969813715,0.002051683853487,-0.086463912580735,-0.043837567302764,-0.054294082364685,981.34147686005,07/31/1969,08/31/1969,fair
19690831,529.339855449745,-0.211576324574103,0.016664322187121,-0.094314390554969,-0.044224670172272,-0.049893779845358,963.756459979761,08/31/1969,09/30/1969,fair
19690930,529.938370975267,-0.169314624375738,0.010664757316265,-0.11621464381215,-0.041924882591156,-0.049921178174648,961.646257954126,09/30/1969,10/31/1969,fair
19691031,532.908142837588,-0.160008377313679,0.007901401301,-0.115456231478943,-0.048079505793318,-0.054806507287513,965.163261330184,10/31/1969,11/30/1969,fair
19691130,534.071264487262,-0.166639699203196,0.023028043747855,-0.111356131564138,-0.049492757487308,-0.056563092313517,964.459860654973,11/30/1969,12/31/1969,fair
19691231,503.247167882107,-0.059474525446371,0.049978187115786,-0.114028426008081,-0.037140100564614,-0.048199804996088,886.382385706487,12/31/1969,01/31/1970,fair
19700131,497.684241918537,-0.012302683812451,0.05582237345714,-0.098581369168076,-0.037453013754678,-0.045747317399859,869.500769501409,01/31/1970,02/28/1970,fair
19700228,477.969417324775,0.065925975411392,0.054968628244494,-0.074450489343091,-0.037000101679077,-0.039447854121903,818.855920886176,02/28/1970,03/31/1970,fair
19700331,483.773657816612,0.077773219196952,0.042050029254012,-0.06897300092898,-0.040072884790397,-0.051195103618007,830.110331689561,03/31/1970,04/30/1970,fair
19700430,465.548279931504,0.1556659116168,0.046550739015619,-0.060328474067833,-0.038023046520626,-0.050109901721175,783.685887125597,04/30/1970,05/31/1970,fair
19700531,411.083387359834,0.284984176043702,0.078186998897871,-0.025742788602892,-0.021818354159947,-0.034814287436514,650.743159510608,05/31/1970,06/30/1970,fair
19700630,406.615494524932,0.26602268530645,0.071663492565002,-0.020066922050689,-0.020405575394619,-0.028750500456874,638.0819473568,06/30/1970,07/31/1970,fair
19700731,405.397019968506,0.25797018593924,0.075434075203446,-0.021388319230168,-0.019334593944125,-0.024091156476262,633.158142630319,07/31/1970,08/31/1970,fair
19700831,417.344074383101,0.197675794370449,0.052133420273409,-0.042030222116807,-0.027234666830078,-0.024613594342145,659.183967613147,08/31/1970,09/30/1970,fair
19700930,440.212054751299,0.161027778055963,0.038870525054384,-0.055465620616831,-0.037165595510838,-0.028240317395966,711.235617578804,09/30/1970,10/31/1970,fair
19701031,447.638375644899,0.115154777463002,0.043648352608635,-0.0510645824512,-0.043430416527834,-0.02793788073791,726.710432433459,10/31/1970,11/30/1970,fair
19701130,445.073789620034,0.06995417949765,0.01816120821394,-0.048081771443114,-0.042457718995264,-0.024106593644669,718.973025006131,11/30/1970,12/31/1970,fair
19701231,473.316781390088,0.070489141391786,-0.028616092022679,-0.063200089135334,-0.051867870352963,-0.032533487933259,783.685887125597,12/31/1970,01/31/1971,fair
19710131,491.561390051773,0.074011596946521,-0.038974340092992,-0.054019501030077,-0.062978504853851,-0.037279488843987,825.18652696308,01/31/1971,02/28/1971,fair
19710228,509.480017378725,0.050496530318238,-0.063107453812522,-0.054235459496153,-0.070421269115708,-0.045029044229233,865.28036545014,02/28/1971,03/31/1971,fair
19710331,521.398292547695,0.048628176685113,-0.061102323020695,-0.057933767798253,-0.074700260244972,-0.044335756368028,891.306190432968,03/31/1971,04/30/1971,fair
19710430,538.018277328675,0.024433331612076,-0.088132232759742,-0.062953942495611,-0.074151849478177,-0.047074605115787,927.883025543971,04/30/1971,05/31/1971,fair
19710531,528.23564779183,0.030666942746488,-0.095496444490843,-0.062067638042113,-0.066321910760332,-0.047959755820099,902.560601236353,05/31/1971,06/30/1971,fair
19710630,514.784440265664,0.058296540359111,-0.089652338935899,-0.057031559838246,-0.063908760034613,-0.04586757505512,868.797368826198,06/30/1971,07/31/1971,fair
19710731,509.977364588995,0.055603935407655,-0.126050393163205,-0.051777025125855,-0.064251868337407,-0.048302994666074,855.432755997178,07/31/1971,08/31/1971,fair
19710831,499.84289581258,0.112842798944442,-0.135836068880093,-0.050536318044351,-0.053126501018852,-0.046700667281315,829.406931014349,08/31/1971,09/30/1971,fair
